,disposition_of_energy,energy_losses,internal_use_energy,megawatt_hours_sold_sales_to_ultimate_consumers,utility_id_ferc1,report_year,load_dispatching,power_production_expenses_hydraulic_power,power_production_expenses_nuclear_power,power_production_expenses_other_power,power_production_expenses_steam_power,administrative_and_general_expenses,administrative_and_general_operation_expense,administrative_and_general_salaries,distribution_expenses,distribution_maintenance_expense_electric,maintenance_of_line_transformers,maintenance_of_meters,maintenance_of_miscellaneous_distribution_plant,maintenance_of_overhead_lines,maintenance_of_station_equipment,maintenance_of_structures_distribution_expense,maintenance_of_underground_lines,maintenance_supervision_and_engineering,distribution_operation_expenses_electric,transmission_expenses,regional_market_expenses,sales_expenses,administrative_and_general_expenses,customer_account_expenses,customer_service_and_information_expenses,transmission_maintenance_expense_electric,transmission_operation_expense,underground_line_expenses,overhead_line_expenses,overhead_line_expense,purchased_power,power_production_expenses,transmission_line_length_miles,transmission_line_and_structures_length_miles,num_transmission_circuits,capex_land,capex_other,capex_total,opex_operations,opex_maintenance,opex_rents,opex_total,avg_customers_per_month,sales_mwh,sales_for_resale,residential_sales,sales_to_ultimate_consumers,sales_to_railroads_and_railways,public_street_and_highway_lighting,other_sales_to_public_authorities,miscellaneous_service_revenues,small_or_commercial,electric_operating_revenues,other_electric_revenue,other_operating_revenues,large_or_industrial,forfeited_discounts,sales_of_electricity,revenues_from_transmission_of_electricity_of_others
489,143516.0,14085.0,139.0,120217.0,62,2000,,,,,,690357.0,631166.0,194658.0,1392413.0,1088543.0,56587.0,2158.0,,900123.0,43341.0,,69086.0,17248.0,303870.0,22356.0,,,690357.0,323328.0,,3683.0,18673.0,9399.0,77408.0,17898.0,7377890.0,7377890.0,157.3,0.0,14.0,12936.0,3552132.0,3565068.0,37346.0,7366.0,0.0,44712.0,32624.0,480868.0,364136.0,4865206.0,10501496.0,,14550.0,,,4216600.0,11118817.0,12601.0,253185.0,1405140.0,,10865632.0,
490,124151.0,8875.0,141.0,115135.0,62,2001,,,,,,623486.0,576756.0,168092.0,1316323.0,996659.0,19824.0,11933.0,,873062.0,17120.0,,61740.0,12980.0,319664.0,36778.0,,,623486.0,322645.0,,8745.0,28033.0,12901.0,107562.0,26969.0,6556539.0,6556539.0,157.3,0.0,14.0,12936.0,3585068.0,3598004.0,56068.0,17490.0,0.0,73558.0,33392.0,460540.0,,5029069.0,10134495.0,,14667.0,,,3574462.0,10137323.0,27728.0,2828.0,1516297.0,,10134495.0,
491,134511.0,11179.0,155.0,123177.0,62,2002,,,,,,660063.0,584977.0,205026.0,1364504.0,987460.0,14927.0,909.0,,890255.0,10622.0,,49744.0,21003.0,377044.0,99579.0,,,660063.0,284936.0,,59005.0,40574.0,14741.0,120079.0,39361.0,7360566.0,7360566.0,157.3,0.0,14.0,14508.0,3583186.0,3597694.0,29700.0,118010.0,0.0,147710.0,33792.0,492708.0,,5148690.0,10815472.0,,14712.0,,,4105038.0,11160809.0,28008.0,345337.0,1547032.0,,10815472.0,
492,136552.0,15527.0,153.0,120872.0,62,2003,,,,,,692939.0,641334.0,213029.0,1538365.0,1144789.0,7535.0,998.0,,999765.0,24784.0,,86620.0,25087.0,393576.0,35712.0,,,692939.0,303806.0,,1158.0,34554.0,16045.0,134765.0,33230.0,7541432.0,7541432.0,157.3,0.0,14.0,14508.0,3595940.0,3610448.0,7964.0,2316.0,0.0,10280.0,34320.0,483488.0,,5482643.0,10900943.0,,16415.0,,,3814726.0,11387741.0,29107.0,486798.0,1587159.0,,10900943.0,
493,132262.0,10904.0,165.0,121193.0,62,2004,,,,,,794893.0,716062.0,234369.0,1516434.0,1093070.0,9471.0,284.0,,1017030.0,12715.0,,27648.0,25922.0,423364.0,45658.0,,,794893.0,337303.0,,2302.0,43356.0,17579.0,144928.0,41906.0,7151167.0,7151167.0,157.3,0.0,14.0,14508.0,3595940.0,3610448.0,12372.0,11498.0,0.0,23870.0,34872.0,484772.0,,5632919.0,11242986.0,,17854.0,,,3959307.0,11363385.0,19262.0,120399.0,1632906.0,,11242986.0,
494,670590.0,4360.0,525.0,665705.0,68,1998,,,,,,607789.0,594477.0,7595.0,138560.0,14027.0,564.0,,,5055.0,1786.0,,4802.0,,124533.0,,,211.0,607789.0,40090.0,,,,2199.0,49368.0,,17883276.0,17883276.0,,,,,,,,,,,6375.0,1997115.0,,1731965.0,20361108.0,,,,27958.0,904196.0,19372625.0,,27958.0,17724947.0,,20361108.0,
495,1567965.0,5864.0,388.0,1561713.0,68,1999,,,,,,400231.0,400231.0,61213.0,293574.0,58568.0,,,,46970.0,11396.0,,,,235006.0,11450256.0,,256.0,400231.0,17590.0,,,11450256.0,8373.0,126596.0,,33980381.0,33980381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6192.0,4685139.0,,1005201.0,47133262.0,,,,169082.0,126143.0,46961090.0,,232766.0,46001918.0,,47133262.0,
496,1324200.0,30674.0,285.0,1293241.0,68,2000,,,,,,664914.0,664914.0,87290.0,150757.0,41979.0,,,,33570.0,8409.0,,,,108778.0,,,1340.0,664914.0,38379.0,,,,8067.0,4259.0,,58209657.0,58209657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6177.0,3847323.0,,1344984.0,59792159.0,,,,18290.0,1341333.0,59443465.0,379200.0,397490.0,57105842.0,,59792159.0,
497,1261629.0,2331.0,69.0,1259229.0,68,2001,,,,,,31568.0,31568.0,16359.0,246337.0,61222.0,,17174.0,,38567.0,5162.0,,220.0,,185115.0,,,,31568.0,38352.0,,,,,32880.0,,66821525.0,66821525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5190.0,3777690.0,,1325710.0,68321936.0,,,,20680.0,1300823.0,68052416.0,13092.0,33772.0,65695403.0,,68321936.0,
498,1575877.0,,,1575877.0,68,2002,,,,,,345292.0,345292.0,45176.0,393390.0,155961.0,18.0,2246.0,,122186.0,14868.0,8469.0,1704.0,5975.0,237429.0,,,,345292.0,104525.0,2986.0,,,,11026.0,,68171880.0,68171880.0,,,,,,,,,,,0.0,0.0,,1105699.0,69329751.0,,,,35336.0,1394385.0,69365087.0,,35336.0,66829667.0,,69329751.0,
499,1631360.0,2055.0,20.0,1628982.0,68,2003,,,,,,358337.0,358337.0,123098.0,237683.0,150387.0,1004.0,363.0,47.0,133418.0,276.0,350.0,1043.0,13883.0,87296.0,,,,358337.0,101885.0,,,,,2112.0,,79671649.0,79918938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876.0,5534904.0,,1115518.0,80868294.0,,,,28890.0,1455676.0,80897184.0,,28890.0,78297100.0,,80868294.0,
500,1657591.0,3105.0,,1654442.0,68,2004,,,,,,444535.0,444535.0,184145.0,221163.0,148469.0,881.0,,,132899.0,7393.0,1650.0,37.0,5531.0,72694.0,,,,444535.0,70241.0,,,,,6509.0,,80440930.0,80689137.0,28.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894.0,4963329.0,,1130648.0,82259778.0,,,,30095.0,1407497.0,82300608.0,10735.0,40830.0,79721633.0,,82259778.0,
501,1623272.0,2577.0,,1620695.0,68,2005,,,,,,486975.0,486975.0,164439.0,332623.0,245346.0,6010.0,,,190730.0,2288.0,3637.0,562.0,42105.0,87277.0,,,,486975.0,95141.0,,,,,,,83890787.0,84136517.0,28.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,4869096.0,,1238557.0,87893144.0,,,,33819.0,1586190.0,87938642.0,11679.0,45498.0,85068397.0,,87893144.0,
502,7091071.0,4238.0,,,69,1998,,,,4904238.0,31356713.0,52020247.0,51390282.0,5638843.0,,,,,,,,,,,,,,,52020247.0,,,,,,,,-54945.0,36752314.0,,,,,,,,,,,,,178317394.0,,,,,,,,190336746.0,,12019352.0,,,178317394.0,
503,167109.0,6228.0,,,73,1999,,,,7134036.0,,106509.0,106509.0,,,,,,,,,,,,,,,,106509.0,,,,,,,,,7134036.0,,,,,,,,,,,,,11434624.0,,,,,,,,11434624.0,,,,,11434624.0,
504,415210.0,15475.0,,,73,2000,,,,25600798.0,16076.0,489825.0,489825.0,,,,,,,,,,,,,,,,489825.0,,,,,,,,,25734542.0,,,,,,,,,,,,,44783041.0,,,,,,,,44783041.0,,,,,44783041.0,
505,311625.0,11615.0,,,73,2001,,,,23600254.0,,941146.0,941146.0,,,,,,,,,,,,,191507.0,,,941146.0,,,191507.0,,,,,,23600254.0,,,,,,,,,,,,,60338996.0,,,,,,,,60338996.0,,,,,60338996.0,
506,192984.0,7193.0,,,73,2002,,,,16335103.0,1792.0,1067992.0,1067992.0,36458.0,,,,,,,,,,,,188591.0,,,1067992.0,,,188591.0,,,,,,16336895.0,,,,,,,,,,,,,49217202.0,,,,,,,,49217202.0,,,,,49217202.0,
507,8866.0,331.0,,,73,2003,,,,6871221.0,,1275793.0,1275793.0,58440.0,,,,,,,,,,,,199943.0,,,1275793.0,,,199943.0,,,,,,6871221.0,,,,,,,,,,,,,40175810.0,,,,,,,,40175810.0,,,,,40175810.0,
508,22522.0,839.0,,,73,2004,,,,9503785.0,,1382188.0,1382188.0,48749.0,,,,,,,,,,,,148475.0,,,1382188.0,,,148475.0,,,,,,9503785.0,,,,,,,,,,,,,41357026.0,,,,,,,,41357026.0,,,,,41357026.0,
509,159600.0,21710.0,,137890.0,75,1999,,,,,,2691284.0,2663714.0,1577841.0,1512563.0,949791.0,34831.0,581.0,7135.0,838761.0,9887.0,,16836.0,39730.0,562772.0,1055641.0,,,2691284.0,686877.0,,4694.0,1050947.0,28414.0,150653.0,198.0,6446653.0,6489775.0,114.7,0.0,28.0,0.0,2189226.0,2189226.0,396.0,9388.0,0.0,9784.0,68644.0,551556.0,,12924778.0,15477307.0,,40004.0,50771.0,27450.0,1094484.0,15781517.0,6295.0,304210.0,1367270.0,,15477307.0,
510,164587.0,23952.0,,140635.0,75,2000,,,,,,2348968.0,2335292.0,1395049.0,3160805.0,1622506.0,9447.0,599.0,8127.0,1455925.0,26984.0,,40279.0,77599.0,1538299.0,1434855.0,,,2348968.0,796739.0,,7954.0,1426901.0,62177.0,880876.0,16541.0,6757275.0,6782075.0,114.7,0.0,28.0,0.0,2195900.0,2195900.0,0.0,15908.0,0.0,15908.0,68380.0,565634.0,,14458173.0,17338847.0,,45458.0,55924.0,16856.0,1176596.0,17807427.0,5812.0,468580.0,1602696.0,,17338847.0,
511,164997.0,23767.0,,141230.0,75,2001,,,,,,1817107.0,1812734.0,757724.0,3460513.0,1808300.0,7107.0,1435.0,6224.0,1658892.0,12923.0,,24917.0,94174.0,1652213.0,1561509.0,,,1817107.0,944639.0,131524.0,1502.0,1560007.0,79718.0,952763.0,17852.0,6935179.0,6959648.0,114.7,0.0,28.0,0.0,2210512.0,2210512.0,0.0,1518.0,0.0,1518.0,0.0,562398.0,,14805731.0,17769940.0,,44983.0,40848.0,34599.0,1047452.0,17841532.0,7200.0,71592.0,1830926.0,,17769940.0,
512,173504.0,21142.0,,152362.0,75,2003,,,,,,1875271.0,1834678.0,844287.0,3690510.0,1792375.0,7822.0,461.0,10187.0,1660651.0,19527.0,,34391.0,52091.0,1898135.0,1519115.0,,12955.0,1875271.0,1138520.0,137191.0,1659.0,1517456.0,46173.0,1084556.0,20250.0,7752329.0,7845440.0,114.7,0.0,28.0,0.0,2512614.0,2512614.0,0.0,0.0,0.0,0.0,66114.0,610692.0,,16758637.0,20215846.0,,49099.0,27134.0,46660.0,1081915.0,20391471.0,7805.0,175625.0,2299061.0,1578.0,20215846.0,
513,435413.0,29667.0,,382028.0,75,2004,174614.0,,,,,2659864.0,2616778.0,1284776.0,5567900.0,2556881.0,18716.0,13181.0,26286.0,2337185.0,56831.0,,51282.0,28931.0,3011019.0,3712100.0,,10487.0,2659864.0,2320961.0,214009.0,36772.0,3675328.0,61383.0,1720664.0,91303.0,24741419.0,24758166.0,250.1,0.0,30.0,0.0,6562090.0,6562090.0,0.0,0.0,0.0,0.0,143040.0,1592664.0,1121733.0,28370403.0,44590354.0,,197226.0,553450.0,156154.0,5452575.0,46302431.0,432569.0,590344.0,10016700.0,,45712087.0,
514,315908.0,5783.0,,231889.0,78,1999,,,,,,1319039.0,1291187.0,276828.0,1726205.0,1117553.0,40265.0,49042.0,,1007109.0,21137.0,,,,608652.0,9343.0,,80227.0,1319039.0,369292.0,94641.0,9343.0,,,601436.0,,16755358.0,16755358.0,428.0,0.0,0.0,0.0,10640142.0,10640142.0,0.0,0.0,0.0,0.0,53892.0,927556.0,3084723.0,12961759.0,20048882.0,,41342.0,289865.0,556.0,3729502.0,23342680.0,20153.0,209075.0,3026414.0,175790.0,23133605.0,
515,326168.0,12541.0,,232707.0,78,2000,,,,,,1501887.0,1384724.0,271043.0,1920023.0,1250584.0,60725.0,38104.0,,1137298.0,14457.0,,,,669439.0,8475.0,,67032.0,1501887.0,389162.0,101311.0,8475.0,,,659788.0,,12297955.0,16424596.0,428.0,0.0,0.0,0.0,10640142.0,10640142.0,0.0,0.0,0.0,0.0,,,4070851.0,12265410.0,18804514.0,,39904.0,278722.0,596.0,3643952.0,23069279.0,16215.0,193914.0,2576526.0,176369.0,22875365.0,
516,326791.0,1651.0,,248682.0,78,2001,,,,,,1523942.0,1460852.0,202344.0,1831082.0,1095293.0,19421.0,17718.0,,1041245.0,16909.0,,,,735789.0,4845.0,,88392.0,1523942.0,492817.0,116787.0,4845.0,,,736241.0,,11990277.0,15108025.0,428.0,0.0,0.0,0.0,10640142.0,10640142.0,0.0,0.0,0.0,0.0,13753.0,246.0,3200448.0,12573690.0,19598149.0,,39679.0,292973.0,127.0,2242166.0,22988494.0,21065.0,189897.0,4449641.0,157659.0,22798597.0,
517,349179.0,14001.0,,256738.0,78,2002,,,,,,1909215.0,1870631.0,239065.0,2589896.0,1691422.0,29841.0,49424.0,,1596893.0,15264.0,,,,898474.0,23105.0,,73483.0,1909215.0,541229.0,111007.0,23105.0,,,892085.0,,12695751.0,15013913.0,428.0,0.0,0.0,0.0,10640142.0,10640142.0,0.0,0.0,0.0,0.0,41247.0,1005534.0,3245430.0,13209120.0,20375318.0,,39857.0,303249.0,-4032.0,2386131.0,23815623.0,30279.0,194875.0,4436961.0,165489.0,23620748.0,
518,323954.0,7093.0,99.0,242522.0,78,2003,,,,,,2618828.0,2499610.0,859548.0,3308365.0,2107025.0,36393.0,11181.0,,2035603.0,23848.0,,,,1201340.0,98437.0,,103315.0,2618828.0,688614.0,136685.0,98437.0,,,1180332.0,,13414621.0,13414621.0,428.0,0.0,0.0,0.0,10640142.0,10640142.0,0.0,0.0,0.0,0.0,41049.0,950286.0,3073773.0,13836787.0,21139397.0,,40646.0,308799.0,82.0,2646554.0,24475824.0,20583.0,262654.0,4306611.0,207924.0,24213170.0,
519,336713.0,12996.0,,249987.0,78,2004,,,,,,2401936.0,2401936.0,469738.0,2986384.0,1769291.0,20694.0,7724.0,,1668470.0,35518.0,,,36885.0,1217093.0,34467.0,,141379.0,2401936.0,752556.0,113011.0,34467.0,,,1204939.0,,13820530.0,13820530.0,428.0,0.0,0.0,0.0,10640142.0,10640142.0,0.0,0.0,0.0,0.0,40878.0,971151.0,3460822.0,14593317.0,22818778.0,,40277.0,318137.0,161.0,2930333.0,26571330.0,66741.0,291730.0,4936714.0,198499.0,26279600.0,
520,146423.0,10281.0,282.0,123582.0,81,1999,,,,,,706564.0,679555.0,267881.0,1507347.0,1206083.0,86345.0,37689.0,15912.0,1024701.0,,,12518.0,28918.0,301264.0,,,27317.0,706564.0,373106.0,226245.0,,,,182045.0,,4737747.0,4737747.0,,,,,,,,,,,23541.0,370746.0,574334.0,3334640.0,8441140.0,,,,35778.0,5106500.0,9170375.0,62985.0,154901.0,,50776.0,9015474.0,
521,159566.0,12767.0,265.0,133627.0,81,2000,,,,,,766240.0,723326.0,280090.0,1400693.0,1064751.0,92902.0,26553.0,19259.0,875502.0,,,16263.0,34272.0,335942.0,,,19248.0,766240.0,383439.0,197236.0,,,,215796.0,,6017988.0,6017988.0,,,,,,,,,,,23517.0,400881.0,696381.0,3660999.0,9580141.0,,,,42357.0,5919142.0,10455249.0,75887.0,178727.0,,55121.0,10276522.0,
522,157425.0,11242.0,287.0,132956.0,81,2001,,,,,,771855.0,719393.0,293702.0,1337445.0,984551.0,109557.0,29186.0,20009.0,752288.0,,,19416.0,54095.0,352894.0,,,36246.0,771855.0,403319.0,178482.0,,,,221713.0,,7582569.0,7582569.0,,,,,,,,,,,23553.0,398868.0,756607.0,4185624.0,10967467.0,,,,50286.0,6781843.0,11907282.0,61115.0,183208.0,,66445.0,11724074.0,
523,150336.0,10274.0,301.0,127578.0,81,2002,,,,,,807228.0,741601.0,308763.0,1487295.0,1194692.0,99058.0,34706.0,17277.0,966495.0,,,17342.0,59814.0,292603.0,,,44706.0,807228.0,434418.0,172597.0,,,,161154.0,,5935469.0,5935469.0,,,,,,,,,,,23547.0,382734.0,606640.0,3632942.0,9447505.0,,,,19942.0,5814563.0,10181624.0,44427.0,127479.0,,57748.0,10054145.0,
524,149231.0,10923.0,276.0,125251.0,81,2003,,,,,,827722.0,786384.0,326687.0,1366077.0,1061377.0,92837.0,24419.0,17388.0,855153.0,,,16987.0,54593.0,304700.0,,,68210.0,827722.0,402068.0,152432.0,,,,188211.0,,6884050.0,6884050.0,,,,,,,,,,,23595.0,375753.0,708013.0,3970727.0,10257695.0,,,,37696.0,6286968.0,11159752.0,87292.0,194044.0,,63694.0,10965708.0,
525,152112.0,10957.0,239.0,128295.0,81,2004,,,,,,877877.0,810839.0,346903.0,1568337.0,1256636.0,89007.0,24276.0,15464.0,1040080.0,,,18817.0,68992.0,311701.0,,,64562.0,877877.0,427390.0,163697.0,,,,199023.0,,7108306.0,7108306.0,,,,,,,,,,,23619.0,384885.0,719740.0,3934828.0,10523795.0,,,,30885.0,6588967.0,11654542.0,264028.0,411007.0,,110732.0,11243535.0,
526,173531.0,3026.0,239.0,132708.0,82,2000,7868.0,,,,,991554.0,965220.0,406304.0,1278930.0,655071.0,32013.0,,33096.0,475261.0,,28789.0,24545.0,59145.0,623859.0,,,345412.0,991554.0,200074.0,8619.0,,,31254.0,297709.0,,5459908.0,5459908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13524.0,398124.0,1338216.0,4126353.0,8373383.0,,10730.0,,1260.0,1121388.0,9412922.0,2646.0,38749.0,3114912.0,34843.0,9711599.0,
527,174330.0,6935.0,239.0,130206.0,82,2001,8100.0,,,,,1115600.0,1065771.0,509879.0,1145262.0,763789.0,29610.0,317.0,38808.0,566458.0,,12473.0,47765.0,66358.0,381473.0,,,398441.0,1115600.0,223651.0,33840.0,,,39626.0,211636.0,,5647282.0,5647282.0,,,,,,,,,,,13689.0,501468.0,1446802.0,3946965.0,8124873.0,,10744.0,,503.0,1019879.0,9614266.0,967.0,42654.0,3147285.0,41184.0,9571675.0,
528,170519.0,4233.0,,133180.0,82,2002,5033.0,,,,,1150938.0,1104137.0,622118.0,1397008.0,826168.0,23107.0,,40464.0,645731.0,,13727.0,35125.0,65793.0,570840.0,,,294877.0,1150938.0,204940.0,32321.0,,,30926.0,224366.0,,5735981.0,5735981.0,,,,,,,,,,,13752.0,498852.0,1323362.0,3934704.0,8210006.0,,11136.0,,928.0,1134145.0,9579607.0,,46239.0,3130021.0,45311.0,9533368.0,
529,159725.0,5322.0,,133875.0,82,2003,7319.0,,,,,1039911.0,997230.0,573598.0,1298797.0,732468.0,23946.0,3000.0,36109.0,576525.0,,24101.0,26342.0,41054.0,566329.0,,,296442.0,1039911.0,204144.0,29983.0,,,29107.0,269665.0,,5521751.0,5521751.0,,,,,,,,,,,13752.0,463209.0,993635.0,4324010.0,8646065.0,,11246.0,,1119.0,1161164.0,9692740.0,-786.0,53040.0,3149645.0,52707.0,9639700.0,
530,167171.0,5842.0,223.0,134996.0,82,2004,4402.0,,,,,767233.0,737584.0,321385.0,1046225.0,786106.0,21399.0,129.0,50652.0,617958.0,,42371.0,31347.0,21533.0,260119.0,,,320508.0,767233.0,228218.0,73134.0,,,11775.0,62163.0,,5558641.0,5558641.0,,,,,,,,,,,14103.0,483318.0,1033287.0,4311917.0,8691553.0,,11371.0,,728.0,1159677.0,9776501.0,-1896.0,51661.0,3208588.0,52829.0,9724840.0,
531,1494229.0,103404.0,1879.0,1388946.0,83,2000,13.0,,,,,2378002.0,2203553.0,890870.0,9800292.0,7088650.0,240914.0,27410.0,74430.0,6383815.0,201494.0,114.0,83983.0,64646.0,2711642.0,261821.0,,,2378002.0,3341610.0,650947.0,258844.0,2977.0,198700.0,1407169.0,2977.0,55782782.0,55782782.0,347.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201735.0,4166838.0,,66798158.0,88496046.0,66000.0,126448.0,1164941.0,444517.0,12497762.0,90041100.0,71227.0,1545054.0,7842737.0,786880.0,88496046.0,
532,1494172.0,114978.0,1761.0,1377433.0,83,2001,,,,,,2632531.0,2438502.0,1010716.0,10151837.0,6977219.0,277488.0,29931.0,97144.0,6245314.0,141952.0,,108123.0,76026.0,3174618.0,458276.0,,,2632531.0,3864802.0,651071.0,443852.0,14424.0,233414.0,1655837.0,14424.0,59698061.0,59698061.0,344.9,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206016.0,4132299.0,,73656011.0,97895420.0,,151443.0,1275065.0,598199.0,14508756.0,99616026.0,59912.0,1720606.0,8304145.0,818749.0,97895420.0,
533,1538103.0,89832.0,2007.0,1446264.0,83,2002,,,,,,2698731.0,2522719.0,1188631.0,13587063.0,8591776.0,344790.0,45703.0,94178.0,7761058.0,148303.0,,129553.0,66491.0,4995287.0,440181.0,,,2698731.0,3869971.0,740778.0,404049.0,36132.0,224264.0,2028944.0,3782.0,55049543.0,55049543.0,344.9,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210528.0,4338792.0,,70199302.0,93203281.0,,145515.0,1170441.0,567840.0,14293271.0,94853356.0,75559.0,1650075.0,7394752.0,762902.0,93203281.0,
534,1536629.0,95259.0,1913.0,1439457.0,83,2003,,,,,,3064756.0,2856187.0,1266187.0,14986762.0,9435901.0,257650.0,52862.0,91381.0,8433123.0,284780.0,,233995.0,80663.0,5550861.0,193984.0,,,3064756.0,4037630.0,840871.0,149107.0,44877.0,219914.0,2293916.0,7061.0,57270151.0,57270151.0,344.9,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217038.0,4318371.0,,74539818.0,98948474.0,,193587.0,1077087.0,529347.0,12889634.0,100752706.0,161008.0,1804232.0,10248348.0,785938.0,98948474.0,
535,1607310.0,113928.0,2359.0,1491023.0,83,2004,,,,,,3567846.0,3229899.0,1395001.0,17353439.0,10590162.0,294316.0,97878.0,114400.0,9482931.0,284441.0,150.0,220751.0,94891.0,6763277.0,237667.0,,,3567846.0,4267445.0,865195.0,192627.0,45040.0,279689.0,2846834.0,5976.0,58285787.0,58285787.0,346.5,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224292.0,4473069.0,,76090271.0,101801750.0,,243921.0,1062922.0,525487.0,13414370.0,103801284.0,165082.0,1999534.0,10990266.0,799138.0,101801750.0,
536,390181.0,17210.0,1680.0,303307.0,84,2000,,,,,,2613204.0,2322094.0,631693.0,2685915.0,1495696.0,84138.0,81091.0,29093.0,920865.0,27988.0,,338607.0,,1190219.0,,,467121.0,2613204.0,560347.0,222457.0,,,80488.0,447448.0,,14136460.0,14136460.0,,,,,,,,,,,16805.0,371291.0,2725794.0,18560611.0,21932902.0,,42434.0,90553.0,44702.0,2287459.0,25011502.0,46001.0,352806.0,951845.0,114419.0,24658696.0,
537,413173.0,18450.0,1724.0,323202.0,84,2001,,,,,,2638326.0,2284179.0,731526.0,2865070.0,1603230.0,86965.0,48690.0,46560.0,1018522.0,31628.0,,350841.0,,1261840.0,,,679611.0,2638326.0,378495.0,583270.0,,,81517.0,473856.0,,14695857.0,14695857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52794.0,1179001.0,2736725.0,19763438.0,23251882.0,,54129.0,98861.0,14369.0,2514536.0,26395581.0,165487.0,406974.0,820918.0,150091.0,25988607.0,
538,431191.0,18378.0,1732.0,339058.0,84,2002,,,,,,2587945.0,2239584.0,773683.0,2378742.0,1631685.0,71113.0,61783.0,42203.0,1051478.0,32318.0,,342051.0,982.0,747057.0,,,686628.0,2587945.0,532626.0,688065.0,,,2192.0,133720.0,,15202217.0,15202217.0,,,,,,,,,,,55079.0,1233245.0,2822711.0,20524138.0,24264227.0,,63353.0,97508.0,38375.0,2728834.0,27567846.0,132016.0,480908.0,850394.0,207988.0,27086938.0,
539,440445.0,20110.0,1787.0,344101.0,84,2003,,,,,,2699293.0,2307889.0,796059.0,2455464.0,1621221.0,61931.0,70699.0,57805.0,1071384.0,31324.0,,307785.0,637.0,834243.0,,,611253.0,2699293.0,565673.0,726003.0,,,-1569.0,240199.0,,15452707.0,15452707.0,,,,,,,,,,,57591.0,1242772.0,2922007.0,21873913.0,25926607.0,,80552.0,30083.0,86459.0,3093949.0,29537814.0,187744.0,689200.0,848110.0,336266.0,28848614.0,
540,440131.0,19131.0,1878.0,344304.0,84,2004,,,,,,2917720.0,2477167.0,862250.0,2756591.0,1754484.0,53279.0,78906.0,57536.0,1194752.0,23540.0,,331101.0,890.0,1002107.0,,,584392.0,2917720.0,577685.0,740254.0,,,,263237.0,,16038094.0,16038094.0,,,,,,,,,,,60252.0,1257366.0,2977119.0,22280286.0,26833813.0,,488653.0,,60645.0,3251032.0,30497860.0,183256.0,686928.0,813842.0,362874.0,29810932.0,
541,6259699.0,,,,90,2000,,112292.0,,4718461.0,18346861.0,55005773.0,55005773.0,8190943.0,,,,,,,,,,,,,,,55005773.0,,,,,,,,,31915708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121770985.0,,,,,,,,121770985.0,,,,,121770985.0,
542,15045749.0,,,,90,2001,,-36035.0,,37147708.0,93883103.0,140472461.0,140472461.0,23865204.0,,,,,,,,,,,,,,,140472461.0,,,,,,,,,130994776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330669664.0,,,,,,,,330669664.0,,,,,330669664.0,
543,16067934.0,,,,90,2002,,1918956.0,,36133024.0,125138537.0,76480343.0,76480343.0,14004221.0,,,,,,,,,,,,,,,76480343.0,,,,,,,,,163190517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308736433.0,,,,,,,,310936933.0,2200500.0,2200500.0,,,308736433.0,
544,15563675.0,,,,90,2003,,2245037.0,,39447226.0,126386250.0,78366983.0,78366983.0,1272129.0,,,,,,,,,,,,,,,78366983.0,,,,,,,,,168917282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325969035.0,,,,,,,,325969035.0,,,,,325969035.0,
545,17011302.0,,,,90,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341703094.0,,,,,,,,341703094.0,,,,,341703094.0,
546,16975472.0,,,,90,2005,,3357511.0,,62279260.0,128952003.0,50320208.0,50320208.0,,,,,,,,,,,,,,,,50320208.0,,,,,,,,,194588774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327763470.0,,,,,,,,327763470.0,,,,,327763470.0,
