,disposition_of_energy,energy_losses,internal_use_energy,megawatt_hours_sold_sales_to_ultimate_consumers,utility_id_ferc1,report_year,load_dispatching,administrative_and_general_expenses,administrative_and_general_operation_expense,administrative_and_general_salaries,distribution_expenses,distribution_maintenance_expense_electric,maintenance_of_line_transformers,maintenance_of_meters,maintenance_of_miscellaneous_distribution_plant,maintenance_of_overhead_lines,maintenance_of_station_equipment,maintenance_of_structures_distribution_expense,maintenance_of_underground_lines,maintenance_supervision_and_engineering,distribution_operation_expenses_electric,transmission_expenses,transmission_maintenance_expense_electric,transmission_operation_expense,underground_line_expenses,overhead_line_expenses,overhead_line_expense,transmission_line_length_miles,transmission_line_and_structures_length_miles,num_transmission_circuits,capex_land,capex_other,capex_total,opex_operations,opex_maintenance,opex_rents,opex_total,avg_customers_per_month,sales_mwh
765,47957927.0,2598933.0,147317.0,39281638.0,161,2007,4018262.0,292969080.0,269689539.0,57011640.0,145198814.0,67737391.0,417439.0,470773.0,21405981.0,30541293.0,3483217.0,13567.0,8882118.0,2523003.0,77461423.0,36029020.0,14303456.0,21725564.0,3266204.0,5497932.0,36856.0,13024.77,1629.06,231.0,195569979.0,2154313080.0,2349883059.0,110568.0,21121455.0,0.0,21232023.0,3264860.0,78563276.0
766,47815998.0,2339406.0,143530.0,38555709.0,161,2008,4495958.0,256097678.0,265143985.0,59234000.0,143360373.0,71774116.0,80612.0,884396.0,25461009.0,29817899.0,4884509.0,41759.0,8086742.0,2506866.0,71586257.0,37628730.0,20138762.0,17489968.0,2250861.0,5339867.0,71660.0,13135.169999999998,1614.5099999999998,244.0,236838917.0,2400121620.0,2636960537.0,214980.0,20794539.0,0.0,21009519.0,3277822.0,77111418.0
767,44470409.0,2450051.0,154717.0,37824252.0,161,2009,4293993.0,214751956.0,211970312.0,55074343.0,131516225.0,64210189.0,2485769.0,789973.0,13840595.0,31553385.0,3967733.0,30585.0,8708040.0,2685497.0,67306036.0,35981541.0,20483294.0,15498247.0,2105076.0,5162020.0,108406.0,13159.53,1615.77,259.0,256876319.0,2757802403.0,3014678722.0,325215.0,24008706.0,0.0,24333921.0,3260344.0,75648504.0
768,46357817.0,3570728.0,171110.0,38925066.0,161,2010,3970166.0,301776844.0,298427858.0,62245281.0,142363908.0,78174438.0,5490339.0,731752.0,15791415.0,40075991.0,4622641.0,6652.0,8036949.0,3145275.0,64189470.0,35138825.0,20824841.0,14313984.0,3252074.0,3944535.0,395477.0,12953.32,2022.82,275.0,281685446.0,3017134395.0,3298819841.0,1186431.0,22761864.0,0.0,23948295.0,3281628.0,77850132.0
769,42541060.0,1417009.0,161604.0,37596936.0,161,2011,3935740.0,268197101.0,264732639.0,62192006.0,132540210.0,64486671.0,6376608.0,771563.0,11683660.0,32046627.0,4646650.0,31315.0,5145758.0,3363785.0,68053539.0,40035746.0,25969875.0,14065871.0,2265737.0,4348598.0,742221.0,13086.24,2094.6000000000004,280.0,309975686.0,3220895112.0,3530870798.0,2226663.0,33312876.0,0.0,35539539.0,3284292.0,75193870.0
770,41418359.0,2581434.0,149355.0,36380683.0,161,2012,4443396.0,369280521.0,365470561.0,73738552.0,129637645.0,65163338.0,5422832.0,823756.0,2419011.0,38139393.0,6264983.0,33695.0,7921335.0,3711875.0,64474307.0,39151014.0,24879224.0,14271790.0,1621624.0,5120073.0,538226.0,13109.3,2114.4,280.0,321690891.0,3456431467.0,3778122358.0,1614678.0,35991528.0,0.0,37606206.0,3299646.0,72762914.0
771,40815838.0,2117592.0,161653.0,36615990.0,161,2013,4358227.0,279601669.0,277470965.0,83717608.0,135029539.0,69561504.0,3553897.0,1270611.0,1693827.0,47392308.0,5382660.0,19070.0,8438828.0,1506885.0,65468035.0,41236527.0,24305747.0,16930780.0,1913717.0,5081154.0,-301226.0,13168.07,2114.4,290.0,324383009.0,3824804322.0,4149187331.0,-903678.0,35704362.0,0.0,34800684.0,6728728.0,146141696.0
772,41120684.0,2222011.0,170624.0,37240099.0,161,2014,6327795.0,237312190.0,237191868.0,63859462.0,146827783.0,96652348.0,3789037.0,1590802.0,3931106.0,64294430.0,4727960.0,213.0,10361269.0,88382.0,50175435.0,35842254.0,20856999.0,14985255.0,1987705.0,2763493.0,592104.0,13168.07,2114.4,290.0,286287236.0,4466982140.0,4753269376.0,0.0,0.0,0.0,0.0,6796308.0,149027912.0
773,42449926.0,2285421.0,175126.0,38553183.0,161,2015,6266797.0,242876193.0,242338417.0,72310473.0,150197459.0,96633380.0,2515623.0,1694609.0,2060528.0,66878691.0,5362957.0,-506.0,9461269.0,539037.0,53564079.0,36494577.0,20572491.0,15922086.0,1645053.0,2380090.0,300525.0,8774.9,1470.58,246.0,196390652.0,3229435816.0,3425826468.0,601050.0,22507818.0,0.0,23108868.0,6887392.0,156298072.0
774,42976256.0,2160162.0,155159.0,38773961.0,161,2016,6197406.0,257542292.0,257225853.0,93941369.0,148788233.0,95778271.0,3027903.0,1358408.0,2896923.0,66883191.0,3827691.0,,9112483.0,1227796.0,53009962.0,35381022.0,17773097.0,17607925.0,1871209.0,1643234.0,634638.0,8802.56,7260.36,246.0,196715504.0,3418151746.0,3614867250.0,1269276.0,21789374.0,0.0,23058650.0,6972546.0,154582024.0
775,42954859.0,2498535.0,166031.0,38024012.0,161,2017,4958463.0,217890718.0,217230700.0,67824734.0,149549082.0,92735426.0,1869228.0,1466402.0,1587229.0,67314212.0,2975921.0,,8460547.0,1369812.0,56813656.0,46548629.0,19846275.0,26702354.0,2173528.0,3065980.0,-57291.0,8912.3,1458.86,248.0,196609566.0,3697455928.0,3894065494.0,-114582.0,26363014.0,0.0,26248432.0,7101308.0,152698692.0
776,44265756.0,2550043.0,187431.0,39144651.0,161,2018,5112722.0,386505823.0,386336027.0,84968901.0,148917415.0,90760884.0,2341398.0,1691486.0,631302.0,62381615.0,1468420.0,,8880682.0,1120040.0,58156531.0,46503506.0,17022856.0,29480650.0,3557085.0,6334580.0,966229.0,8917.4,1462.48,248.0,310047246.0,3873967306.0,4184014552.0,0.0,0.0,0.0,0.0,7206204.0,156638648.0
777,44956600.0,2550770.0,148493.0,39187343.0,161,2019,5431776.0,392183259.0,391638425.0,80941811.0,165309298.0,104532491.0,2171849.0,1647719.0,397074.0,80585810.0,2198185.0,,7837148.0,1025632.0,60776807.0,50815338.0,21537114.0,29278224.0,2689936.0,6486016.0,1407991.0,8919.22,1462.48,248.0,207302372.0,4328069614.0,4535371986.0,0.0,0.0,0.0,0.0,7331488.0,156581278.0
778,44956461.0,2597049.0,109876.0,39230213.0,161,2020,5493465.0,502832416.0,502778214.0,57295546.0,148640022.0,98148521.0,2234430.0,1721169.0,949926.0,74089126.0,2129081.0,,7805170.0,918236.0,50491501.0,37981649.0,13848816.0,24132833.0,3296221.0,5641379.0,887019.0,8924.22,1468.76,248.0,207776918.0,4869138804.0,5076915722.0,0.0,0.0,0.0,0.0,7455204.0,157402518.0
779,45465649.0,1920805.0,160615.0,39681797.0,161,2021,5262797.0,409717225.0,409200322.0,89708129.0,149335372.0,96937546.0,1708084.0,1961234.0,1016535.0,72636380.0,2831971.0,,6824087.0,846117.0,52397826.0,44389603.0,18687736.0,25701867.0,3564799.0,6955587.0,515184.0,4393.39,721.26,126.0,178511170.0,2755820447.0,2934331617.0,515184.0,12490709.0,0.0,13005893.0,9715060.0,198408985.0
780,23192204.0,1259323.0,31699.0,18938141.0,162,1994,2179181.0,84262936.0,79073572.0,16686900.0,36131114.0,19930888.0,217259.0,1830.0,288826.0,10594857.0,1800665.0,11546.0,6164983.0,389722.0,16200226.0,37328256.0,2874400.0,34453856.0,1669992.0,414014.0,123519.0,5974.56,0.0,87.0,77076424.0,712556752.0,789633176.0,372017.0,2938190.0,38294.0,3348501.0,4064580.0,102818995.0
781,24317823.0,1203480.0,31677.0,19144638.0,162,1995,2326566.0,61862487.0,58501164.0,16206621.0,40503184.0,24919386.0,310798.0,,327682.0,15295683.0,1769998.0,9537.0,6264325.0,443003.0,15583798.0,34230236.0,4752923.0,29477313.0,1696034.0,193552.0,217099.0,5268.77,0.0,58.0,75122120.0,594582690.0,669704810.0,924478.0,4934332.0,16552.0,5875362.0,3327284.0,76737472.0
782,26259520.0,1293236.0,28726.0,20248707.0,162,1996,2256843.0,65386820.0,64495666.0,16203334.0,45613758.0,29190872.0,338861.0,,281057.0,18414093.0,2088323.0,39260.0,7246285.0,282235.0,16422886.0,40519702.0,4083753.0,36435949.0,1600924.0,86679.0,44791.0,5395.0,0.0,370.0,79317630.0,611355088.0,690672718.0,1045460.0,5228624.0,58450.0,6332534.0,3396289.0,60746121.0
783,29357041.0,1384759.0,29043.0,20363370.0,162,1997,2120206.0,105608637.0,101968290.0,16220956.0,46271479.0,31148157.0,378449.0,111.0,258372.0,18124759.0,1839595.0,30474.0,9412138.0,429732.0,15123322.0,39925613.0,4472933.0,35452680.0,1240016.0,148165.0,71960.0,5445.0,0.0,376.0,82390572.0,667772414.0,750162986.0,376906.0,6103084.0,32542.0,6512532.0,3457852.0,61090107.0
784,32257939.0,1383849.0,29194.0,20768030.0,162,1998,2731609.0,60757518.0,56385136.0,15725089.0,45078232.0,28305921.0,354363.0,,214189.0,15585754.0,1882817.0,7711.0,8876819.0,378129.0,16772311.0,39724698.0,3045583.0,36679115.0,2200664.0,567625.0,250839.0,5456.98,0.0,378.0,56200140.0,699542282.0,755742422.0,376906.0,6103084.0,32542.0,6512532.0,3527336.0,83029093.0
785,34677365.0,1417590.0,94738.0,21292033.0,162,1999,2633786.0,60287320.0,56551252.0,14839730.0,51621727.0,36476585.0,580792.0,54104.0,139033.0,23344081.0,2085559.0,9475.0,8383671.0,,15145142.0,41730780.0,4340570.0,37390210.0,2604671.0,1892715.0,287391.0,5456.98,0.0,378.0,55684992.0,729757720.0,785442712.0,5783784.0,8681140.0,310760.0,14775684.0,1799804.0,85323154.0
786,38479252.0,1501924.0,31486.0,21710218.0,162,2000,2550068.0,48428716.0,44878288.0,19804619.0,47663492.0,28327496.0,516848.0,78508.0,85138.0,15640248.0,2057391.0,7655.0,8668158.0,,19335996.0,40588344.0,4672592.0,35915752.0,2706025.0,2509139.0,250238.0,5494.3,0.0,388.0,54225264.0,748143286.0,802368550.0,0.0,0.0,0.0,0.0,3664066.0,147545550.0
787,28573168.0,1124709.0,28131.0,19848309.0,162,2001,2858595.0,48111705.0,45307939.0,12277901.0,54298977.0,35636555.0,547290.0,330629.0,78659.0,21300385.0,2557244.0,3337.0,9329615.0,1409.0,18662422.0,40983190.0,1993145.0,38990045.0,2714888.0,3139117.0,258945.0,1742.24,0.0,56.0,11482556.0,379007708.0,390490264.0,3730526.0,3986290.0,314806.0,8031622.0,3731128.0,111191956.0
788,26666403.0,1312323.0,28803.0,19253824.0,162,2002,3045540.0,54657778.0,51657826.0,13643527.0,59968030.0,34380637.0,524867.0,248792.0,78009.0,19721319.0,3342490.0,10491.0,8997812.0,,25587393.0,41545182.0,1402533.0,40142649.0,2763333.0,3000439.0,299840.0,1736.5,0.0,54.0,11700774.0,379222864.0,390923638.0,4223466.0,2805066.0,296668.0,7325200.0,3800208.0,86379939.0
789,26108320.0,1307496.0,30905.0,19591637.0,162,2003,3885928.0,61067257.0,57949314.0,14814648.0,57740065.0,37559980.0,386512.0,327162.0,56951.0,21318481.0,3820291.0,6582.0,9735944.0,14344.0,20180085.0,43495781.0,1381948.0,42113833.0,2673174.0,4355519.0,166555.0,1736.5,0.0,54.0,11699520.0,378743892.0,390443412.0,4700984.0,2763896.0,288148.0,7753028.0,3874344.0,86383714.0
790,24031255.0,1404515.0,28169.0,19876790.0,162,2004,4080837.0,60537482.0,57657654.0,12916093.0,61075209.0,40773190.0,417579.0,294687.0,26094.0,25470646.0,2992642.0,4767.0,9921513.0,14676.0,20302019.0,44632927.0,807676.0,43825251.0,2817669.0,3016529.0,142072.0,1738.44,0.0,56.0,11720958.0,387027264.0,398748222.0,3512398.0,1615352.0,295970.0,5423720.0,3960080.0,87543458.0
791,25071337.0,1422139.0,26074.0,20465557.0,162,2005,4244548.0,67441589.0,64164252.0,13061254.0,61087500.0,39067099.0,352628.0,426228.0,19754.0,23259811.0,3275444.0,1164.0,10386205.0,14902.0,22020401.0,52111661.0,2168249.0,49943412.0,2850630.0,3434460.0,197218.0,1738.44,0.0,56.0,11720958.0,396968656.0,408689614.0,4334940.0,4336498.0,320826.0,8992264.0,4045898.0,89944039.0
792,27077180.0,1461751.0,27257.0,21091533.0,162,2006,4360652.0,70097636.0,66696669.0,13241645.0,65438100.0,45954076.0,199568.0,283876.0,2121.0,29669356.0,3386399.0,5166.0,10608415.0,16475.0,19484024.0,57969332.0,2767316.0,55202016.0,2353878.0,2271915.0,282175.0,1797.54,0.0,60.0,12313878.0,426551044.0,438864922.0,4761330.0,5534632.0,321228.0,10617190.0,4111560.0,92614256.0
793,27619882.0,1538039.0,24936.0,21626537.0,162,2007,4943787.0,80203462.0,76838332.0,18585166.0,70227699.0,48821260.0,266407.0,206677.0,,30907486.0,4472697.0,168.0,10784242.0,47978.0,21406439.0,76108942.0,4012102.0,72096840.0,2750188.0,1796851.0,250164.0,1797.54,0.0,60.0,12308306.0,427245216.0,439553522.0,0.0,0.0,0.0,0.0,4193608.0,94955729.0
794,26695282.0,1522899.0,26377.0,22014854.0,162,2008,5513069.0,89603237.0,85189225.0,20812161.0,76776331.0,52626877.0,264209.0,433209.0,,33564366.0,4009174.0,1575.0,12038558.0,54369.0,24149454.0,79947468.0,5809817.0,74137651.0,2517747.0,2634572.0,283432.0,1787.56,0.0,60.0,12308306.0,450992668.0,463300974.0,0.0,0.0,0.0,0.0,4255798.0,96159691.0
795,29569580.0,1542885.0,25488.0,21866449.0,162,2009,5576351.0,94383681.0,88221057.0,22652644.0,73935444.0,49516582.0,276571.0,468440.0,,30471513.0,3321172.0,12373.0,12695257.0,73816.0,24418862.0,87576612.0,6393474.0,81183138.0,2621574.0,3956034.0,824404.0,1792.36,0.0,68.0,12308306.0,504374904.0,516683210.0,0.0,0.0,0.0,0.0,4291312.0,95615888.0
796,28940714.0,1661657.0,24233.0,20901139.0,162,2010,2501466.0,93517466.0,88523082.0,24283845.0,82924735.0,60012526.0,246921.0,501676.0,,40720037.0,4454868.0,,12149963.0,,22912209.0,90430114.0,4297296.0,86132818.0,2338040.0,3597369.0,406289.0,1663.28,0.0,74.0,12758602.0,574645234.0,587403836.0,0.0,0.0,0.0,0.0,4313972.0,91549496.0
797,28593670.0,1629408.0,26390.0,21496074.0,162,2011,1140383.0,96349060.0,90843503.0,23753389.0,78245093.0,54409268.0,218674.0,560711.0,,33828629.0,4318163.0,,13728202.0,,23835825.0,92112839.0,4290885.0,87821954.0,2417942.0,5599260.0,247705.0,1662.3,0.0,72.0,15107886.0,589513236.0,604621122.0,0.0,0.0,0.0,0.0,4333580.0,94056823.0
798,27052082.0,1610537.0,28109.0,21138168.0,162,2012,2850658.0,100463349.0,93220352.0,23812080.0,74862781.0,53256925.0,232558.0,510819.0,,35912364.0,1808581.0,795.0,12773079.0,,21605856.0,106143930.0,10211905.0,95932025.0,2194121.0,3579840.0,537906.0,5235.8,0.0,74.0,58203744.0,1246161322.0,1304365066.0,0.0,0.0,0.0,0.0,4357152.0,92483982.0
799,27846325.0,1552722.0,28386.0,21208609.0,162,2013,2403116.0,109153036.0,98728672.0,26791042.0,77321922.0,53856797.0,217486.0,430740.0,1579.0,34777174.0,2470748.0,,13906202.0,,23465125.0,114097689.0,10232549.0,103865140.0,2780972.0,4237616.0,446760.0,5250.4,0.0,82.0,62825546.0,1275391632.0,1338217178.0,0.0,0.0,0.0,0.0,4341488.0,93192180.0
800,25686677.0,1644344.0,57525.0,20568948.0,162,2014,2853035.0,108863442.0,96925090.0,29051159.0,84585142.0,59995318.0,251934.0,430624.0,,38069571.0,2758666.0,7246.0,16182168.0,,24589824.0,130001844.0,12777294.0,117224550.0,2530156.0,4225052.0,471534.0,5210.16,0.0,88.0,71261672.0,1400213986.0,1471475658.0,0.0,0.0,0.0,0.0,2183016.0,90672676.0
801,29697420.0,1455855.0,58417.0,20509764.0,162,2015,2680562.0,110378058.0,99742864.0,29597632.0,82427091.0,59866426.0,233454.0,418580.0,,37039439.0,3250095.0,,16517894.0,,22560665.0,130459659.0,11031493.0,119428166.0,2670725.0,4282776.0,462209.0,5211.08,0.0,88.0,77959680.0,1428375704.0,1506335384.0,0.0,0.0,0.0,0.0,2207254.0,90090364.0
802,30691384.0,1469938.0,77681.0,20448423.0,162,2016,3300663.0,120326304.0,107436413.0,29861834.0,86297607.0,63100634.0,258605.0,518722.0,,41740173.0,1704657.0,,16407339.0,,23196973.0,134458083.0,9882233.0,124575850.0,2799933.0,3535224.0,278245.0,5215.26,0.0,88.0,78073650.0,1478929476.0,1557003126.0,0.0,0.0,0.0,0.0,2252354.0,81793692.0
803,28795968.0,1595656.0,-27055.0,21316397.0,162,2017,2556051.0,128642621.0,112044889.0,53959621.0,76281991.0,55954899.0,145905.0,473523.0,,37943900.0,1840993.0,,12822043.0,472605.0,20327092.0,138492712.0,9477253.0,129015459.0,4910092.0,2175101.0,552712.0,5215.68,0.0,90.0,89492104.0,1560888746.0,1650380850.0,22614524.0,18954506.0,218602.0,41787632.0,2270076.0,85265588.0
804,27611190.0,1264487.0,264876.0,20697196.0,162,2018,1710998.0,123318696.0,106754270.0,48105340.0,83251240.0,51413266.0,171037.0,519037.0,,34730225.0,1486799.0,-5.0,12006811.0,541270.0,31837974.0,140247280.0,9978394.0,130268886.0,4555493.0,2571367.0,340841.0,5221.08,0.0,80.0,89757188.0,1601371074.0,1691128262.0,28176466.0,19956788.0,745750.0,48879004.0,2299530.0,82788786.0
805,28784526.0,1275898.0,22324.0,20833230.0,162,2019,1603559.0,130223465.0,113442692.0,51395112.0,80879040.0,49343471.0,107940.0,580259.0,,34816830.0,1367269.0,,9900645.0,567073.0,31535569.0,145795509.0,9522752.0,136272757.0,4481910.0,2577803.0,291575.0,5221.08,0.0,80.0,90033894.0,1619130916.0,1709164810.0,28271280.0,19045504.0,925188.0,48241972.0,2331382.0,83758528.0
806,28574887.0,1588951.0,22176.0,20088222.0,162,2020,1575173.0,131447846.0,115187719.0,58642337.0,86597401.0,55927417.0,105740.0,637708.0,,39110880.0,2399917.0,,10877780.0,562112.0,30669984.0,147458346.0,11097679.0,136360667.0,4572644.0,2620130.0,395317.0,5225.92,0.0,80.0,97192718.0,1644811582.0,1742004300.0,24689246.0,22195358.0,805826.0,47690430.0,2363146.0,80352888.0
807,29167627.0,1459849.0,21216.0,21036614.0,162,2021,1669736.0,150921068.0,133123745.0,59104027.0,93529691.0,61475766.0,125731.0,739012.0,,42082560.0,2474060.0,,13059750.0,171228.0,32053925.0,151440012.0,10428773.0,141011239.0,4956449.0,3399350.0,313896.0,2612.96,0.0,40.0,53425903.0,873081336.0,926507239.0,0.0,0.0,0.0,0.0,5984255.0,104984610.0
808,37222864.0,2747146.0,13968.0,31932200.0,163,1994,,134783585.0,130941111.0,21506510.0,91170204.0,46960914.0,1585806.0,959609.0,188022.0,35941501.0,2423595.0,271722.0,2322070.0,2240039.0,44209290.0,17939543.0,10863501.0,7076042.0,3116953.0,8283689.0,2339924.0,23306.9,4851.5,253.0,295524807.0,1100939805.0,1396464612.0,4679848.0,11622238.0,1844958.0,18147044.0,6138467.0,159446301.0
809,38311587.0,2791402.0,13885.0,33266223.0,163,1995,,145840210.0,142259403.0,20329572.0,84368058.0,42129407.0,1378529.0,950226.0,55940.0,31371323.0,2656704.0,211777.0,2244543.0,2256414.0,42238651.0,19156557.0,10695371.0,8461186.0,3931133.0,6014454.0,2657325.0,17133.0,2904.2,146.0,184780002.0,712922774.0,897702776.0,5314650.0,9896434.0,1701306.0,16912390.0,4672434.0,133064892.0
810,39457916.0,2392192.0,14453.0,34015058.0,163,1996,,146655079.0,144015779.0,21488711.0,74959637.0,36440615.0,1106684.0,956174.0,63467.0,25385831.0,2703798.0,267005.0,2421834.0,2460547.0,38519022.0,20512339.0,11451716.0,9060623.0,3764198.0,5912887.0,2781365.0,17168.6,2910.8,146.0,191695252.0,738392512.0,930087764.0,5562730.0,11554652.0,1698130.0,18815512.0,4741041.0,102442515.0
811,40268729.0,2373189.0,14826.0,34451496.0,163,1997,,132281254.0,129497496.0,21465236.0,92838272.0,55865261.0,497505.0,973465.0,37969.0,45777296.0,2874862.0,282107.0,1577611.0,2805523.0,36973011.0,19814594.0,10581700.0,9232894.0,2503524.0,4230017.0,2265165.0,17238.4,2910.8,144.0,194544682.0,749602516.0,944147198.0,4530330.0,8518840.0,432164.0,13481334.0,4810407.0,103558777.0
812,42265776.0,2484315.0,14954.0,35061067.0,163,1998,,132708530.0,131075869.0,25920411.0,91682218.0,54315352.0,373422.0,996211.0,35251.0,44396128.0,2655142.0,210100.0,1342854.0,3160481.0,37366866.0,21898630.0,10972333.0,10926297.0,1715050.0,4331528.0,2382216.0,25890.9,4366.200000000001,216.0,292004748.0,1153516497.0,1445521245.0,7146648.0,13815237.0,123120.0,21085005.0,6511168.0,140244264.0
813,42859497.0,2462497.0,17405.0,35754795.0,163,1999,,136619706.0,134643958.0,32508728.0,98954818.0,53165532.0,468336.0,1074270.0,73580.0,38961012.0,5626281.0,325656.0,1905880.0,3363756.0,45789286.0,21927343.0,10270188.0,11657155.0,2047087.0,4917113.0,956617.0,13350.0,3630.6000000000004,207.0,217641687.0,812371839.0,1030013526.0,2869851.0,7450983.0,67125.0,10387959.0,6605746.0,143019182.0
814,42673993.0,2348922.0,17656.0,35860022.0,163,2000,,116561828.0,115235672.0,28629746.0,93482606.0,48644667.0,465710.0,986861.0,83048.0,34895115.0,5267304.0,323031.0,2087520.0,3051121.0,44837939.0,27083864.0,10717453.0,16366411.0,2639342.0,4499566.0,961091.0,13399.5,3630.6000000000004,207.0,218838432.0,826187136.0,1045025568.0,1922182.0,5051800.0,69686.0,7043668.0,6708948.0,143440088.0
815,41581763.0,2630235.0,17338.0,35504051.0,163,2001,,120228432.0,118065494.0,28875074.0,106011589.0,52859506.0,414539.0,1137117.0,267803.0,37060717.0,6007324.0,388155.0,2440091.0,3706383.0,53152083.0,78350464.0,2288850.0,76061614.0,1881380.0,6498009.0,265406.0,0.0,0.0,0.0,0.0,0.0,0.0,530812.0,365028.0,40142.0,935982.0,6800056.0,142016204.0
816,38735734.0,2737552.0,17436.0,33039318.0,163,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,41193605.0,2663153.0,17221.0,34421732.0,163,2005,,162907986.0,158825064.0,26227927.0,134014347.0,61933959.0,511418.0,1024980.0,3096.0,44238911.0,5239282.0,921089.0,3270596.0,6153710.0,72080388.0,60830098.0,,60830098.0,3542426.0,11865485.0,,,,,,,,,,,,3558368.0,137686926.0
818,40569082.0,2696553.0,17180.0,36543834.0,163,2006,,167902541.0,164301882.0,30641372.0,174651425.0,95771072.0,638342.0,1072918.0,6404.0,74097500.0,5944963.0,931392.0,3784387.0,8589228.0,78880353.0,138434368.0,,138434368.0,4494026.0,18031027.0,,,,,,,,,,,,3584938.0,146175346.0
819,41700856.0,2885026.0,16932.0,36973716.0,163,2007,,168004129.0,164165939.0,32392780.0,150721106.0,72399976.0,588461.0,1192255.0,7695.0,53721907.0,6255104.0,1039026.0,3448836.0,5674780.0,78321130.0,120150023.0,,120150023.0,4088905.0,17216451.0,,,,,,,,,,,,3594778.0,147894866.0
820,40090338.0,2958462.0,12076.0,35610695.0,163,2008,,199141807.0,194527683.0,36343770.0,154121011.0,74312531.0,1606372.0,1026815.0,-95563.0,55824556.0,5207044.0,965095.0,2991231.0,6476143.0,79808480.0,168481772.0,,168481772.0,3578343.0,16908017.0,,,,,,,,,,,,5413153.0,142442774.0
821,37727226.0,2993977.0,13997.0,33114933.0,163,2009,,207140352.0,202282387.0,37605925.0,142488291.0,79643091.0,5206202.0,662581.0,-91505.0,57379813.0,6244502.0,596660.0,2834456.0,6450482.0,62845200.0,225194652.0,,225194652.0,2884650.0,9833475.0,,,,,,,,,,,,3574508.0,132459734.0
822,38382254.0,3354845.0,18556.0,33290120.0,163,2010,,247539943.0,242520300.0,36182477.0,133282635.0,73739823.0,4537762.0,538992.0,-49790.0,50910961.0,8751797.0,464181.0,2412906.0,5827613.0,59542812.0,240920265.0,,240920265.0,3109106.0,11032061.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3577270.0,133160480.0
823,38293132.0,2991251.0,18296.0,33602986.0,163,2011,,181774448.0,177258217.0,28957371.0,175986480.0,109235271.0,5922330.0,1071886.0,-80127.0,82451861.0,8855541.0,395539.0,3090745.0,7190055.0,66751209.0,259239453.0,,259239453.0,3443169.0,16950237.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3577598.0,134411944.0
824,37580848.0,1748550.0,17806.0,33756264.0,163,2012,,180885152.0,174951522.0,29104926.0,179351783.0,105680362.0,6839298.0,1059752.0,-71470.0,78031130.0,9684715.0,446362.0,2830184.0,6428071.0,73671421.0,273653596.0,,273653596.0,3150411.0,20202138.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3577050.0,135025056.0
